"recipe_source_id","recipe_name","recipe_link","recipe_image","recipe_batch-id","id","recipe_stars","recipe_rating_cnt","recipe_author","recipe_created","recipe_comment_cnt","recipe_time","serve_cnt","serve_unit","sections","favourites_cnt","ingredient_nutrition_url"
"74038","Fazolkový salát jako hlavní jídlo","https://www.toprecepty.cz/recept/74038-fazolkovy-salat-jako-hlavni-jidlo/","https://static.toprecepty.cz/fotky/recepty/0655/fazolkovy-salat-jako-hlavni-jidlo-245558-270-160-exact.jpg","3","4","0,0","(0×)","Marie Svarcova","14. 4. 2023 08:35","0 názorů","






        
												20 min
							
							
 (15 min 
 příprava + 5 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (7x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74038"
"74037","Hovězí maso na zázvoru","https://www.toprecepty.cz/recept/74037-hovezi-maso-na-zazvoru/","https://static.toprecepty.cz/fotky/recepty/0655/hovezi-maso-na-zazvoru-245556-270-160-exact.jpg","3","4","0,0","(0×)","RubyRom","13. 4. 2023 17:51","2 názory","






        
												80 min
							
							
 (10 min 
 příprava + 70 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (6x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74037"
"74034","Sója na rajčatech s uzeným vepřovým ocáskem","https://www.toprecepty.cz/recept/74034-soja-na-rajcatech-s-uzenym-veprovym-ocaskem/","https://static.toprecepty.cz/fotky/recepty/0655/soja-na-rajcatech-s-uzenym-ocaskem-245553-270-160-exact.jpg","3","4","0,0","(0×)","ing.zdenek.trojan@seznam.cz","13. 4. 2023 12:37","2 názory","






        
												90 min
							
							
 (10 min 
 příprava + 80 min 
 tepelná úprava, bez doby namáčení sóji) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených
","https://www.toprecepty.cz/nutricni-hodnoty/74034"
"74033","Dýňové rizoto s modrým sýrem","https://www.toprecepty.cz/recept/74033-dynove-rizoto-s-modrym-syrem/","https://static.toprecepty.cz/fotky/recepty/0655/dynove-rizoto-s-modrym-syrem-245552-270-160-exact.jpg","3","4","5,0","(1×)","Kroupovka","13. 4. 2023 11:05","2 názory","






        
												30 min
							
							
 (10 min 
 příprava + 20 min 
 tepelná úprava) 
				
","3","porce","['Suroviny']","





Přidat do oblíbených (5x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74033"
"74032","Kuřecí prsa v čočkové mouce a medovém balzamiku","https://www.toprecepty.cz/recept/74032-kureci-prsa-v-cockove-mouce-a-medovem-balzamiku/","https://static.toprecepty.cz/fotky/recepty/0655/kureci-prsa-v-cockove-mouce-a-medovem-balzamiku-245551-270-160-exact.jpg","3","4","5,0","(1×)","Kroupovka","13. 4. 2023 11:01","1 názor","






        
												25 min
							
							
 (10 min 
 příprava + 15 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (2x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74032"
"74031","Pórkovo hráškové knedlíčky v kari omáčce","https://www.toprecepty.cz/recept/74031-porkovo-hraskove-knedlicky-v-kari-omacce/","https://static.toprecepty.cz/fotky/recepty/0655/porkovo-hraskove-knedlicky-v-kari-omacce-245547-270-160-exact.jpg","3","4","5,0","(1×)","Marie Svarcova","13. 4. 2023 08:27","2 názory","






        
												60 min
							
							
 (30 min 
 příprava + 30 min 
 tepelná úprava) 
				
","4","porce","['Suroviny', 'Knedlíčky', 'Omáčka', 'K podávání', 'K podávání']","





Přidat do oblíbených (6x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74031"
"74030","Mléčná rýže s jahodami","https://www.toprecepty.cz/recept/74030-mlecna-ryze-s-jahodami/","https://static.toprecepty.cz/fotky/recepty/0655/mlecna-ryze-s-jahodami-245546-270-160-exact.jpg","3","4","5,0","(1×)","RubyRom","12. 4. 2023 21:58","5 názorů","






        
												65 min
							
							
 (35 min 
 příprava + 30 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (11x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74030"
"74029","Máslová mrkev s hráškem","https://www.toprecepty.cz/recept/74029-maslova-mrkev-s-hraskem/","https://static.toprecepty.cz/fotky/recepty/0655/maslova-mrkev-s-hraskem-245543-270-160-exact.jpg","3","4","4,3","(3×)","mika59","12. 4. 2023 21:25","2 názory","






        
												25 min
							
							
 (10 min 
 příprava + 15 min 
 tepelná úprava) 
				
","1","porce","['Suroviny']","





Přidat do oblíbených (10x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74029"
"74028","Marinované kuřecí čtvrtky s dušenou zeleninou","https://www.toprecepty.cz/recept/74028-marinovane-kureci-ctvrtky-s-dusenou-zeleninou/","https://static.toprecepty.cz/fotky/recepty/0654/marinovane-kureci-ctvrtky-s-dusenou-zeleninou-245541-270-160-exact.jpg","3","4","5,0","(3×)","Sigiczek","12. 4. 2023 20:27","4 názory","






        
												90 min
							
							
 (30 min 
 příprava + 60 min 
 tepelná úprava, bez doby odležení) 
				
","2","porce","['Suroviny', 'Marináda', 'Zelenina']","





Přidat do oblíbených (6x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74028"
"74027","Jogurtové poháry s jahodami a piškoty","https://www.toprecepty.cz/recept/74027-jogurtove-pohary-s-jahodami-a-piskoty/","https://static.toprecepty.cz/fotky/recepty/0654/jogurtove-pohary-s-jahodami-a-s-piskoty-245540-270-160-exact.jpg","3","4","0,0","(0×)","RubyRom","12. 4. 2023 17:51","3 názory","






        
												25 min
							
							
 (25 min 
 příprava) 
				
","2","porce","['Suroviny', 'Na dohotovení', 'Na dohotovení']","





Přidat do oblíbených (7x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74027"
