"recipe_source_id","recipe_name","recipe_link","recipe_image","recipe_batch-id","id","recipe_stars","recipe_rating_cnt","recipe_author","recipe_created","recipe_comment_cnt","recipe_time","serve_cnt","serve_unit","sections","favourites_cnt","ingredient_nutrition_url"
"74012","Boží milosti z drobenkového těsta","https://www.toprecepty.cz/recept/74012-bozi-milosti-z-drobenkoveho-testa/","https://static.toprecepty.cz/fotky/recepty/0654/bozi-milosti-z-drobenkoveho-testa-245488-270-160-exact.jpg","4","5","5,0","(1×)","Marie Svarcova","10. 4. 2023 08:00","2 názory","






        
												70 min
							
							
 (50 min 
 příprava + 20 min 
 tepelná úprava, bez doby odležení těsta) 
				
","1","dávka","['Suroviny', 'Drobenka', 'Dále']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74012"
"74011","Bezlepkový beránek ll.","https://www.toprecepty.cz/recept/74011-bezlepkovy-beranek-ll/","https://static.toprecepty.cz/fotky/recepty/0654/bezlepkovy-beranek-ll-245500-270-160-exact.jpg","4","5","5,0","(3×)","srettka","9. 4. 2023 20:34","2 názory","






        
												70 min
							
							
 (30 min 
 příprava + 40 min 
 tepelná úprava) 
				
","10","porcí","['Suroviny']","





Přidat do oblíbených
","https://www.toprecepty.cz/nutricni-hodnoty/74011"
"74010","Tokajský guláš","https://www.toprecepty.cz/recept/74010-tokajsky-gulas/","https://static.toprecepty.cz/fotky/recepty/0654/tokajsky-gulas-245478-270-160-exact.jpg","4","5","0,0","(0×)","RubyRom","9. 4. 2023 15:33","1 názor","






        
												75 min
							
							
 (35 min 
 příprava + 40 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (11x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74010"
"74009","Pórková pomazánka s vejci","https://www.toprecepty.cz/recept/74009-porkova-pomazanka-s-vejci/","https://static.toprecepty.cz/fotky/recepty/0654/porkova-pomazanka-s-vejci-245475-270-160-exact.jpg","4","5","0,0","(0×)","RubyRom","9. 4. 2023 13:18","1 názor","






        
												28 min
							
							
 (20 min 
 příprava + 8 min 
 tepelná úprava, bez doby chlazení vajec) 
				
","1","dávka","['Suroviny']","





Přidat do oblíbených (8x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74009"
"74008","Citronová bábovka babeta","https://www.toprecepty.cz/recept/74008-citronova-babovka-babeta/","https://static.toprecepty.cz/fotky/recepty/0654/babovka-babeta-citronova-245471-270-160-exact.jpg","4","5","5,0","(1×)","Lasley","9. 4. 2023 10:28","2 názory","






        
												80 min
							
							
 (15 min 
 příprava + 65 min 
 tepelná úprava) 
				
","1","kus","['Suroviny', 'Těsto', 'Dále']","





Přidat do oblíbených (27x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74008"
"74007","Velikonoční polévka šmigrustovka","https://www.toprecepty.cz/recept/74007-velikonocni-polevka-smigrustovka/","https://static.toprecepty.cz/fotky/recepty/0654/velikonocni-polevka-smigrustovka-245468-270-160-exact.jpg","4","5","5,0","(1×)","Marie Svarcova","9. 4. 2023 08:08","4 názory","






        
												60 min
							
							
 (5 min 
 příprava + 55 min 
 tepelná úprava) 
				
","4","porce","['Suroviny', 'K podávání']","





Přidat do oblíbených (4x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74007"
"74006","Beránek podle Pauluse","https://www.toprecepty.cz/recept/74006-beranek-podle-pauluse/","https://static.toprecepty.cz/fotky/recepty/0654/baranek-podle-pauluse-245454-270-160-exact.jpg","4","5","5,0","(1×)","Foxinka","8. 4. 2023 17:48","4 názory","






        
												70 min
							
							
 (25 min 
 příprava + 45 min 
 tepelná úprava) 
				
","1","kus","['Suroviny']","





Přidat do oblíbených (8x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74006"
"74004","Slepované perníčky","https://www.toprecepty.cz/recept/74004-slepovane-pernicky/","https://static.toprecepty.cz/fotky/recepty/0654/slepovane-pernicky-245462-270-160-exact.jpg","4","5","0,0","(0×)","Panova","8. 4. 2023 15:25","0 názorů","






        
												100 min
							
							
 (90 min 
 příprava + 10 min 
 tepelná úprava, bez doby odležení těsta a chladnutí perníčků) 
				
","1","dávka","['Suroviny', 'Těsto', 'Dále']","





Přidat do oblíbených (4x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74004"
"74002","Piškotová roláda s jablky I.","https://www.toprecepty.cz/recept/74002-piskotova-rolada-s-jablky-i/","https://static.toprecepty.cz/fotky/recepty/0654/piskotova-rolada-s-jablky-i-245444-270-160-exact.jpg","4","5","5,0","(1×)","RubyRom","8. 4. 2023 14:12","0 názorů","






        
												40 min
							
							
 (30 min 
 příprava + 10 min 
 tepelná úprava) 
				
","1","kus","['Suroviny', 'Těsto']","





Přidat do oblíbených (9x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74002"
"74001","Uzené maso po horňansku","https://www.toprecepty.cz/recept/74001-uzene-maso-po-hornansku/","https://static.toprecepty.cz/fotky/recepty/0654/uzene-maso-po-hornansku-245443-270-160-exact.jpg","4","5","5,0","(1×)","RubyRom","8. 4. 2023 13:03","1 názor","






        
												120 min
							
							
 (30 min 
 příprava + 90 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (8x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74001"
