"recipe_source_id","recipe_name","recipe_link","recipe_image","recipe_batch-id","id","recipe_stars","recipe_rating_cnt","recipe_author","recipe_created","recipe_comment_cnt","recipe_time","serve_cnt","serve_unit","sections","favourites_cnt","ingredient_nutrition_url"
"73677","Chuťovky z červené řepy s česnekovými toustíky","https://www.toprecepty.cz/recept/73677-chutovky-z-cervene-repy-s-cesnekovymi-toustiky/","https://static.toprecepty.cz/fotky/recepty/0603/chutovky-z-cervene-repy-s-cesnekovymi-toustiky-240160-270-160-exact.jpg","16","17","0,0","(0×)","RubyRom","10. 2. 2023 15:07","2 názory","






        
												30 min
							
							
 (25 min 
 příprava + 5 min 
 tepelná úprava) 
				
","20","kusů","['Suroviny', 'Dále']","





Přidat do oblíbených (4x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73677"
"73676","Vepřová krkovička s paprikovou omáčkou","https://www.toprecepty.cz/recept/73676-veprova-krkovicka-s-paprikovou-omackou/","https://static.toprecepty.cz/fotky/recepty/0603/veprova-krkovicka-s-paprikovou-omackou-240154-270-160-exact.jpg","16","17","0,0","(0×)","Marie Svarcova","10. 2. 2023 10:23","2 názory","






        
												55 min
							
							
 (10 min 
 příprava + 45 min 
 tepelná úprava) 
				
","3","porce","['Suroviny']","





Přidat do oblíbených (8x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73676"
"73675","Salát z řapíkatého celeru s rozinkami","https://www.toprecepty.cz/recept/73675-salat-z-rapikateho-celeru-s-rozinkami/","https://static.toprecepty.cz/fotky/recepty/0603/syalat-z-rapikateho-celeru-s-rozinkami-240152-270-160-exact.jpg","16","17","0,0","(0×)","tejaja","10. 2. 2023 09:23","0 názorů","






        
												10 min
							
							
 (10 min 
 příprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (4x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73675"
"73674","Houby se zelím","https://www.toprecepty.cz/recept/73674-houby-se-zelim/","https://static.toprecepty.cz/fotky/recepty/0603/houby-se-zelim-240149-270-160-exact.jpg","16","17","0,0","(0×)","tejaja","10. 2. 2023 09:01","0 názorů","






        
												30 min
							
							
 (10 min 
 příprava + 20 min 
 tepelná úprava) 
				
","4","porce","['Suroviny', 'Na dochucení']","





Přidat do oblíbených (4x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73674"
"73672","Kuřecí prsa jako minutka se zeleninou","https://www.toprecepty.cz/recept/73672-kureci-prsa-jako-minutka-se-zeleninou/","https://static.toprecepty.cz/fotky/recepty/0602/kureci-prsa-jako-minutka-se-zeleninou-240141-270-160-exact.jpg","16","17","5,0","(1×)","Lenka Škulinová","9. 2. 2023 18:27","2 názory","






        
												20 min
							
							
 (10 min 
 příprava + 10 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (14x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73672"
"73671","Plněné cibulové kroužky na chlebu s hořčicí","https://www.toprecepty.cz/recept/73671-plnene-cibulove-krouzky-na-chlebu-s-horcici/","https://static.toprecepty.cz/fotky/recepty/0602/plnene-cibulove-krouzky-na-chlebu-s-horcici-240140-270-160-exact.jpg","16","17","5,0","(1×)","RubyRom","9. 2. 2023 18:15","3 názory","






        
												21 min
							
							
 (15 min 
 příprava + 6 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (14x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73671"
"73670","Hlíva ústřičná po asijsku","https://www.toprecepty.cz/recept/73670-hliva-ustricna-po-asijsku/","https://static.toprecepty.cz/fotky/recepty/0602/hliva-ustricna-po-asijsky-240132-270-160-exact.jpg","16","17","0,0","(0×)","Marie Svarcova","9. 2. 2023 08:47","0 názorů","






        
												30 min
							
							
 (20 min 
 příprava + 10 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (5x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73670"
"73669","Uzený jazyk v křenovém aspiku","https://www.toprecepty.cz/recept/73669-uzeny-jazyk-v-krenovem-aspiku/","https://static.toprecepty.cz/fotky/recepty/0602/uzeny-jazyk-v-krenovem-aspiku-240131-270-160-exact.jpg","16","17","4,7","(3×)","Mama-mia","8. 2. 2023 22:46","4 názory","






        
												510 min
							
							
 (30 min 
 příprava + 480 min 
 tepelná úprava) 
				
","10","porcí","['Suroviny', 'Vývar', 'Na dokončení']","





Přidat do oblíbených (1x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73669"
"73668","Langošáky","https://www.toprecepty.cz/recept/73668-langosaky/","https://static.toprecepty.cz/fotky/recepty/0602/langosaci-240122-270-160-exact.jpg","16","17","5,0","(3×)","Saskia","8. 2. 2023 22:19","0 názorů","






        
												70 min
							
							
 (60 min 
 příprava + 10 min 
 tepelná úprava) 
				
","10","kusů","['Suroviny', 'Těsto', 'Pomaz', 'Na dodělání']","





Přidat do oblíbených (15x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73668"
"73667","Senbei falešný - japonský rýžový suchar, placka, základní","https://www.toprecepty.cz/recept/73667-senbei-falesny-japonsky-ryzovy-suchar-placka-zakladni/","https://static.toprecepty.cz/design/img/bg/no-photo-270-160.png","16","17","0,0","(0×)","Autor/ka fotky","8. 2. 2023 22:05","0 názorů","






        
												520 min
							
							
 (480 min 
 příprava + 40 min 
 tepelná úprava, +namočení rýže) 
				
","4","kusy","['Suroviny']","





Přidat do oblíbených
","https://www.toprecepty.cz/nutricni-hodnoty/73667"
