"recipe_source_id","recipe_name","recipe_link","recipe_image","recipe_batch-id","id","recipe_stars","recipe_rating_cnt","recipe_author","recipe_created","recipe_comment_cnt","recipe_time","serve_cnt","serve_unit","sections","favourites_cnt","ingredient_nutrition_url"
"73652","Kuskusový dezert s ovocem a ořechy","https://www.toprecepty.cz/recept/73652-kuskusovy-dezert-s-ovocem-a-orechy/","https://static.toprecepty.cz/fotky/recepty/0602/kuskusovy-dezert-s-ovocem-a-orechy-240076-270-160-exact.jpg","17","18","0,0","(0×)","RubyRom","6. 2. 2023 14:34","2 názory","






        
												35 min
							
							
 (20 min 
 příprava + 15 min 
 tepelná úprava) 
				
","1","porce","['Suroviny']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73652"
"73651","Rychlá rajčatová polévka s fazolemi","https://www.toprecepty.cz/recept/73651-rychla-rajcatova-polevka-s-fazolemi/","https://static.toprecepty.cz/fotky/recepty/0602/rychla-rajcatova-polevka-s-fazolemi-240072-270-160-exact.jpg","17","18","5,0","(1×)","Marie Svarcova","6. 2. 2023 09:37","2 názory","






        
												15 min
							
							
 (5 min 
 příprava + 10 min 
 tepelná úprava) 
				
","3","porce","['Suroviny']","





Přidat do oblíbených (18x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73651"
"73650","Smažená rýže - základní verze","https://www.toprecepty.cz/recept/73650-smazena-ryze-zakladni-verze/","https://static.toprecepty.cz/fotky/recepty/0602/smazena-ryze-zakladni-verze-240063-270-160-exact.jpg","17","18","5,0","(1×)","Eja57","5. 2. 2023 20:02","1 názor","






        
												35 min
							
							
 (15 min 
 příprava + 20 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (18x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73650"
"73649","Rumové kuličky bez tuku","https://www.toprecepty.cz/recept/73649-rumove-kulicky-bez-tuku/","https://static.toprecepty.cz/fotky/recepty/0602/rumove-kulicky-na-lzicky-240059-270-160-exact.jpg","17","18","5,0","(1×)","Anna Kocikova","5. 2. 2023 19:20","4 názory","






        
												45 min
							
							
 (45 min 
 příprava) 
				
","25","kusů","['Suroviny', '', 'Na obalení']","





Přidat do oblíbených (5x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73649"
"73648","Pikantní zelný salát s feferonkami","https://www.toprecepty.cz/recept/73648-pikantni-zelny-salat-s-feferonkami/","https://static.toprecepty.cz/fotky/recepty/0602/pikantni-zelny-salat-s-feferonkami-240055-270-160-exact.jpg","17","18","0,0","(0×)","Lenka Škulinová","5. 2. 2023 16:46","0 názorů","






        
												20 min
							
							
 (20 min 
 příprava) 
				
","4","porce","['Suroviny', 'Zálivka']","





Přidat do oblíbených (5x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73648"
"73647","Králík po bretaňsku","https://www.toprecepty.cz/recept/73647-kralik-po-bretansku/","https://static.toprecepty.cz/fotky/recepty/0602/kralik-po-bretansku-240054-270-160-exact.jpg","17","18","0,0","(0×)","RubyRom","5. 2. 2023 14:23","2 názory","






        
												160 min
							
							
 (40 min 
 příprava + 120 min 
 tepelná úprava, bez doby marinování masa) 
				
","5","porcí","['Suroviny', 'Marináda', 'Omáčka']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73647"
"73646","Polévka jako hlavní chod","https://www.toprecepty.cz/recept/73646-polevka-jako-hlavni-chod/","https://static.toprecepty.cz/fotky/recepty/0602/polevka-jako-hlavni-chod-240049-270-160-exact.jpg","17","18","5,0","(2×)","Moanka","5. 2. 2023 09:38","2 názory","






        
												50 min
							
							
 (20 min 
 příprava + 30 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73646"
"73645","Pomazánka z camembertu s jablky a vlašskými ořechy","https://www.toprecepty.cz/recept/73645-pomazanka-z-camembertu-s-jablky-a-vlasskymi-orechy/","https://static.toprecepty.cz/fotky/recepty/0602/pomazanka-z-camembertu-s-jablky-a-vlasskymi-orechy-240048-270-160-exact.jpg","17","18","0,0","(0×)","RubyRom","5. 2. 2023 09:34","1 názor","






        
												20 min
							
							
 (20 min 
 příprava) 
				
","1","dávka","['Suroviny']","





Přidat do oblíbených (14x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73645"
"73644","Krkovička na kořenové zelenině a houbách","https://www.toprecepty.cz/recept/73644-krkovicka-na-korenove-zelenine-a-houbach/","https://static.toprecepty.cz/fotky/recepty/0602/krkovicka-na-korenove-zelenine-a-houbach-240046-270-160-exact.jpg","17","18","0,0","(0×)","Marie Svarcova","5. 2. 2023 09:14","4 názory","






        
												55 min
							
							
 (10 min 
 příprava + 45 min 
 tepelná úprava) 
				
","3","porce","['Suroviny', 'Jíška']","





Přidat do oblíbených (6x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73644"
"73643","Tvarohový jáhelník s ovocem","https://www.toprecepty.cz/recept/73643-tvarohovy-jahelnik-s-ovocem/","https://static.toprecepty.cz/fotky/recepty/0602/tvarohovy-jahelnik-s-ovocem-240044-270-160-exact.jpg","17","18","0,0","(0×)","LydiaPokorna","5. 2. 2023 07:10","0 názorů","






        
												60 min
							
							
 (15 min 
 příprava + 45 min 
 tepelná úprava) 
				
","8","porcí","['Suroviny']","





Přidat do oblíbených (2x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73643"
"73642","Lehký salát z hlávkového zelí","https://www.toprecepty.cz/recept/73642-lehky-salat-z-hlavkoveho-zeli/","https://static.toprecepty.cz/fotky/recepty/0602/lehky-salat-z-hlavkoveho-zeli-240043-270-160-exact.jpg","17","18","0,0","(0×)","RubyRom","5. 2. 2023 01:27","0 názorů","






        
												30 min
							
							
 (30 min 
 příprava) 
				
","1","dávka","['Suroviny']","





Přidat do oblíbených (5x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73642"
"73641","Pomazánka z ementálu s jablky","https://www.toprecepty.cz/recept/73641-pomazanka-z-ementalu-s-jablky/","https://static.toprecepty.cz/fotky/recepty/0602/pomazanka-z-ementalu-s-jablky-240042-270-160-exact.jpg","17","18","0,0","(0×)","RubyRom","4. 2. 2023 19:05","2 názory","






        
												20 min
							
							
 (20 min 
 příprava) 
				
","1","dávka","['Suroviny']","





Přidat do oblíbených (2x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73641"
"73640","Zapečené brambory s uzeninou, pórkem a kysanou smetanou","https://www.toprecepty.cz/recept/73640-zapecene-brambory-s-uzeninou-porkem-a-kysanou-smetanou/","https://static.toprecepty.cz/fotky/recepty/0601/zapecene-brambory-s-uzeninou-porkem-a-kysanou-smetanou-240038-270-160-exact.jpg","17","18","0,0","(0×)","RubyRom","4. 2. 2023 14:48","2 názory","






        
												65 min
							
							
 (35 min 
 příprava + 30 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (10x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73640"
"73639","Čokoládový krém á la termix","https://www.toprecepty.cz/recept/73639-cokoladovy-krem-a-la-termix/","https://static.toprecepty.cz/fotky/recepty/0601/cokoladovy-krem-a-la-termix-240036-270-160-exact.jpg","17","18","5,0","(1×)","RubyRom","4. 2. 2023 12:40","4 názory","






        
												25 min
							
							
 (25 min 
 příprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (10x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73639"
"73638","Makovky lepší než z obchodu k pivu, vínu či televizi","https://www.toprecepty.cz/recept/73638-makovky-lepsi-nez-z-obchodu-k-pivu-vinu-ci-televizi/","https://static.toprecepty.cz/fotky/recepty/0601/makovky-lepsi-nez-z-obchodu-k-pivu-vinu-ci-televizi-240035-270-160-exact.jpg","17","18","0,0","(0×)","Anyzek","4. 2. 2023 10:43","1 názor","






        
												55 min
							
							
 (40 min 
 příprava + 15 min 
 tepelná úprava, bez dob kynutí) 
				
","1","dávka","['Suroviny']","





Přidat do oblíbených (9x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73638"
"73637","Sladké trubičky pečené v toastovači","https://www.toprecepty.cz/recept/73637-sladke-trubicky-pecene-v-toastovaci/","https://static.toprecepty.cz/fotky/recepty/0601/sladke-trubicky-pecene-v-toastovaci-240006-270-160-exact.jpg","17","18","0,0","(0×)","Marie Svarcova","4. 2. 2023 09:26","8 názorů","






        
												65 min
							
							
 (5 min 
 příprava + 60 min 
 tepelná úprava) 
				
","12","kusů","['Suroviny']","





Přidat do oblíbených (12x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73637"
"73635","Houbový kuba LFR","https://www.toprecepty.cz/recept/73635-houbovy-kuba-lfr/","https://static.toprecepty.cz/fotky/recepty/0601/houbovy-kuba-lfr-240040-270-160-exact.jpg","17","18","5,0","(1×)","rozmarynaH","3. 2. 2023 20:34","1 názor","






        
												60 min
							
							
 (20 min 
 příprava + 40 min 
 tepelná úprava, bez doby odstátí hub a chladnutí směsi) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (10x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73635"
"73634","Piškotové koule s marcipánem","https://www.toprecepty.cz/recept/73634-piskotove-koule-s-marcipanem/","https://static.toprecepty.cz/fotky/recepty/0601/piskotove-koule-s-marcipanem-240005-270-160-exact.jpg","17","18","0,0","(0×)","RubyRom","3. 2. 2023 20:06","2 názory","






        
												30 min
							
							
 (30 min 
 příprava) 
				
","10","kusů","['Suroviny', 'Na obalení', 'Na obalení']","





Přidat do oblíbených (2x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73634"
"73633","Dýňová polévka s hráškem a zázvorem","https://www.toprecepty.cz/recept/73633-dynova-polevka-s-hraskem-a-zazvorem/","https://static.toprecepty.cz/fotky/recepty/0601/dynova-polevka-s-hraskem-240001-270-160-exact.jpg","17","18","5,0","(1×)","tejaja","3. 2. 2023 18:24","3 názory","






        
												30 min
							
							
 (15 min 
 příprava + 15 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73633"
"73632","Špagety se zeleninou","https://www.toprecepty.cz/recept/73632-spagety-se-zeleninou/","https://static.toprecepty.cz/fotky/recepty/0601/spagety-se-zeleninou-239999-270-160-exact.jpg","17","18","0,0","(0×)","tejaja","3. 2. 2023 18:08","1 názor","






        
												25 min
							
							
 (10 min 
 příprava + 15 min 
 tepelná úprava) 
				
","4","porce","['Suroviny', '']","





Přidat do oblíbených (1x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73632"
"73631","Kuřecí paličky obalené slaninou a pečené s bramborami","https://www.toprecepty.cz/recept/73631-kureci-palicky-obalene-slaninou-a-pecene-s-bramborami/","https://static.toprecepty.cz/fotky/recepty/0601/kureci-palicky-obalene-slaninou-a-pecene-s-bramborem-239994-270-160-exact.jpg","17","18","0,0","(0×)","Moanka","3. 2. 2023 16:34","2 názory","






        
												110 min
							
							
 (20 min 
 příprava + 90 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (5x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73631"
"73630","Koláčky s ořechy","https://www.toprecepty.cz/recept/73630-kolacky-s-orechy/","https://static.toprecepty.cz/fotky/recepty/0601/kolacky-s-orechy-239988-270-160-exact.jpg","17","18","0,0","(0×)","Irule","3. 2. 2023 14:59","1 názor","






        
												50 min
							
							
 (30 min 
 příprava + 20 min 
 tepelná úprava, + 1 hod kynutí) 
				
","70","kusů","['Suroviny', 'Dohotovení']","





Přidat do oblíbených (4x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73630"
"73629","Dančí gulášek","https://www.toprecepty.cz/recept/73629-danci-gulasek/","https://static.toprecepty.cz/fotky/recepty/0601/danci-gulasek-239985-270-160-exact.jpg","17","18","0,0","(0×)","Lenka Škulinová","3. 2. 2023 13:52","0 názorů","






        
												80 min
							
							
 (20 min 
 příprava + 60 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (1x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73629"
"73628","Slaný koláč s červenou řepou a balkánským sýrem","https://www.toprecepty.cz/recept/73628-slany-kolac-s-cervenou-repou-a-balkanskym-syrem/","https://static.toprecepty.cz/fotky/recepty/0601/slany-kolac-s-cervenou-repou-a-balkanskym-syrem-239980-270-160-exact.jpg","17","18","0,0","(0×)","janatka","3. 2. 2023 13:45","0 názorů","






        
												120 min
							
							
 (75 min 
 příprava + 45 min 
 tepelná úprava, doba přípravy včetně odležení těsta) 
				
","6","porcí","['Suroviny', 'Těsto ', 'Náplň']","





Přidat do oblíbených (1x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73628"
"26241","Dort srdce - vymyšlené zdobení","https://www.toprecepty.cz/recept/26241-dort-srdce-vymyslene-zdobeni/","https://static.toprecepty.cz/fotky/recepty/0036/dort-srdce-vymyslene-zdobeni-94222-413-295-exact.jpg","17","18","4,7","(11×)","marunda","18. 3. 2012 18:41","15 názorů","","","","['Suroviny', '']","





Přidat do oblíbených (4x)
					","https://www.toprecepty.cz/nutricni-hodnoty/26241"
