"recipe_source_id","recipe_name","recipe_link","recipe_image","recipe_batch-id","id","recipe_stars","recipe_rating_cnt","recipe_author","recipe_created","recipe_comment_cnt","recipe_time","serve_cnt","serve_unit","sections","favourites_cnt","ingredient_nutrition_url"
"73705","Ukrajinská polévka Kapušniak","https://www.toprecepty.cz/recept/73705-ukrajinska-polevka-kapusniak/","https://static.toprecepty.cz/fotky/recepty/0603/ukrajinska-polevka-kapusniak-240240-270-160-exact.jpg","15","16","3,7","(3×)","Krakenus","13. 2. 2023 22:02","5 názorů","






        
												90 min
							
							
 (10 min 
 příprava + 80 min 
 tepelná úprava) 
				
","10","porcí","['Suroviny']","





Přidat do oblíbených (7x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73705"
"73704","Šťavnaté bílé fazole se špenátem","https://www.toprecepty.cz/recept/73704-stavnate-bile-fazole-se-spenatem/","https://static.toprecepty.cz/fotky/recepty/0603/stavnate-bile-fazole-se-spenatem-240239-270-160-exact.jpg","15","16","0,0","(0×)","Krakenus","13. 2. 2023 21:38","0 názorů","






        
												25 min
							
							
 (5 min 
 příprava + 20 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (4x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73704"
"73702","Chuťovky se sýrovým krémem a šunkou","https://www.toprecepty.cz/recept/73702-chutovky-se-syrovym-kremem-a-sunkou/","https://static.toprecepty.cz/fotky/recepty/0603/chutovky-se-syrovym-kremem-a-sunkou-240234-270-160-exact.jpg","15","16","0,0","(0×)","Marie Svarcova","13. 2. 2023 11:45","0 názorů","






        
												30 min
							
							
 (30 min 
 příprava) 
				
","20","kusů","['Suroviny']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73702"
"73701","Chuťovky se sardelovým máslem a tresčími játry","https://www.toprecepty.cz/recept/73701-chutovky-se-sardelovym-maslem-a-trescimi-jatry/","https://static.toprecepty.cz/fotky/recepty/0603/chutovky-se-sardelovym-maslem-a-trescimi-jatry-240232-270-160-exact.jpg","15","16","0,0","(0×)","Marie Svarcova","13. 2. 2023 11:40","0 názorů","






        
												30 min
							
							
 (30 min 
 příprava) 
				
","16","porcí","['Suroviny']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73701"
"73700","Medové krevety (s topinkou)","https://www.toprecepty.cz/recept/73700-medove-krevety-s-topinkou/","https://static.toprecepty.cz/fotky/recepty/0603/medove-krevety-s-topinkou-240229-270-160-exact.jpg","15","16","0,0","(0×)","Lenka Škulinová","13. 2. 2023 09:55","2 názory","






        
												20 min
							
							
 (15 min 
 příprava + 5 min 
 tepelná úprava, bez doby marinování) 
				
","2","porce","['Suroviny', 'Marináda', 'Dále']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73700"
"73699","Medovo-česnekové vepřové kotlety","https://www.toprecepty.cz/recept/73699-medovo-cesnekove-veprove-kotlety/","https://static.toprecepty.cz/fotky/recepty/0603/medove-cesnekove-veprove-kotlety-240226-270-160-exact.jpg","15","16","5,0","(1×)","Krakenus","12. 2. 2023 18:28","2 názory","






        
												20 min
							
							
 (5 min 
 příprava + 15 min 
 tepelná úprava) 
				
","3","porce","['Suroviny']","





Přidat do oblíbených (10x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73699"
"73698","Kávový krém s čokoládou a kysanou smetanou","https://www.toprecepty.cz/recept/73698-kavovy-krem-s-cokoladou-a-kysanou-smetanou/","https://static.toprecepty.cz/fotky/recepty/0603/kavovy-krem-s-cokoladou-a-kysanou-smetanou-240224-270-160-exact.jpg","15","16","0,0","(0×)","RubyRom","12. 2. 2023 16:42","2 názory","






        
												30 min
							
							
 (20 min 
 příprava + 10 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (11x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73698"
"73696","Kuřecí nachos","https://www.toprecepty.cz/recept/73696-kureci-nachos/","https://static.toprecepty.cz/fotky/recepty/0603/kureci-nachos-240215-270-160-exact.jpg","15","16","0,0","(0×)","Krakenus","12. 2. 2023 15:34","2 názory","






        
												30 min
							
							
 (5 min 
 příprava + 25 min 
 tepelná úprava) 
				
","8","porcí","['Suroviny']","





Přidat do oblíbených (4x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73696"
"73695","Zapečená brokolice se slaninou","https://www.toprecepty.cz/recept/73695-zapecena-brokolice-se-slaninou/","https://static.toprecepty.cz/fotky/recepty/0603/zapecena-brokolice-se-slaninuo-240212-270-160-exact.jpg","15","16","0,0","(0×)","Lenka Škulinová","12. 2. 2023 15:16","2 názory","






        
												85 min
							
							
 (30 min 
 příprava + 55 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (7x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73695"
"73694","Špenátové tortellini II","https://www.toprecepty.cz/recept/73694-spenatove-tortellini-ii/","https://static.toprecepty.cz/fotky/recepty/0603/spenatove-tortellini-2-240211-270-160-exact.jpg","15","16","0,0","(0×)","Krakenus","12. 2. 2023 14:53","0 názorů","






        
												30 min
							
							
 (5 min 
 příprava + 25 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených
","https://www.toprecepty.cz/nutricni-hodnoty/73694"
